num_particles,inertia,cognition,social,gen,epoch_stop,solution_found,fitness
40, 0.5, 2.6, 1.6, 19, 187, [1. 3.], 3.8008028151704776e-22
40, 0.5, 2.6, 1.7, 0, 240, [1. 3.], 3.8536211785175587e-23
40, 0.5, 2.6, 1.7, 1, 223, [1. 3.], 3.56328470888331e-27
40, 0.5, 2.6, 1.7, 2, 206, [1. 3.], 3.300911543959065e-23
40, 0.5, 2.6, 1.7, 3, 258, [1. 3.], 7.888609052210118e-30
40, 0.5, 2.6, 1.7, 4, 237, [1. 3.], 5.236774233219165e-25
40, 0.5, 2.6, 1.7, 5, 228, [1. 3.], 1.1967019932202749e-27
40, 0.5, 2.6, 1.7, 6, 219, [1. 3.], 5.252694077375249e-22
40, 0.5, 2.6, 1.7, 7, 207, [1. 3.], 1.4660930579494022e-20
40, 0.5, 2.6, 1.7, 8, 217, [1. 3.], 1.931131495981037e-27
40, 0.5, 2.6, 1.7, 9, 224, [1. 3.], 1.7800236118641416e-24
40, 0.5, 2.6, 1.7, 10, 312, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.6, 1.7, 11, 257, [1. 3.], 1.932709217791479e-28
40, 0.5, 2.6, 1.7, 12, 254, [1. 3.], 4.002759119181936e-25
40, 0.5, 2.6, 1.7, 13, 210, [1. 3.], 2.212050110255259e-22
40, 0.5, 2.6, 1.7, 14, 243, [1. 3.], 1.7946782809004324e-24
40, 0.5, 2.6, 1.7, 15, 207, [1. 3.], 6.670264660055105e-23
40, 0.5, 2.6, 1.7, 16, 282, [1. 3.], 0.0
40, 0.5, 2.6, 1.7, 17, 217, [1. 3.], 1.916124600550565e-23
40, 0.5, 2.6, 1.7, 18, 208, [1. 3.], 2.889439723643522e-26
40, 0.5, 2.6, 1.7, 19, 228, [1. 3.], 1.812013499292664e-27
40, 0.5, 2.6, 1.8, 0, 275, [1. 3.], 9.158122906982292e-26
40, 0.5, 2.6, 1.8, 1, 278, [1. 3.], 5.506249118442662e-28
40, 0.5, 2.6, 1.8, 2, 303, [1. 3.], 3.9383880693159014e-26
40, 0.5, 2.6, 1.8, 3, 385, [1. 3.], 0.0
40, 0.5, 2.6, 1.8, 4, 284, [1. 3.], 3.7628665179042263e-28
40, 0.5, 2.6, 1.8, 5, 390, [1. 3.], 0.0
40, 0.5, 2.6, 1.8, 6, 294, [1. 3.], 5.048709793414476e-29
40, 0.5, 2.6, 1.8, 7, 258, [1. 3.], 2.6178980228483454e-25
40, 0.5, 2.6, 1.8, 8, 220, [1. 3.], 1.4269300718781126e-20
40, 0.5, 2.6, 1.8, 9, 263, [1. 3.], 1.6513319992300067e-24
40, 0.5, 2.6, 1.8, 10, 248, [1. 3.], 1.4979679729241793e-26
40, 0.5, 2.6, 1.8, 11, 316, [1. 3.], 1.9721522630525295e-29
40, 0.5, 2.6, 1.8, 12, 284, [1. 3.], 4.014155003818759e-24
40, 0.5, 2.6, 1.8, 13, 295, [1. 3.], 4.322957760611145e-28
40, 0.5, 2.6, 1.8, 14, 326, [1. 3.], 1.5777218104420236e-29
40, 0.5, 2.6, 1.8, 15, 271, [1. 3.], 1.932709217791479e-26
40, 0.5, 2.6, 1.8, 16, 324, [1. 3.], 2.145701662201152e-27
40, 0.5, 2.6, 1.8, 17, 209, [1. 3.], 2.1548437183780778e-21
40, 0.5, 2.6, 1.8, 18, 292, [1. 3.], 5.999287184205795e-27
40, 0.5, 2.6, 1.8, 19, 239, [1. 3.], 2.3689784862321916e-23
40, 0.5, 2.6, 1.9, 0, 319, [1. 3.], 8.386538055585621e-26
40, 0.5, 2.6, 1.9, 1, 391, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.6, 1.9, 2, 312, [1. 3.], 1.0255191767873153e-29
40, 0.5, 2.6, 1.9, 3, 347, [1. 3.], 3.155443620884047e-29
40, 0.5, 2.6, 1.9, 4, 376, [1. 3.], 1.530390156128763e-28
40, 0.5, 2.6, 1.9, 5, 342, [1. 3.], 2.9637504209153414e-27
40, 0.5, 2.6, 1.9, 6, 332, [1. 3.], 4.203050903017551e-27
40, 0.5, 2.6, 1.9, 7, 384, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 1.9, 8, 306, [1. 3.], 6.823646830161752e-28
40, 0.5, 2.6, 1.9, 9, 292, [1. 3.], 2.0317783145736597e-24
40, 0.5, 2.6, 1.9, 10, 357, [1. 3.], 0.0
40, 0.5, 2.6, 1.9, 11, 346, [1. 3.], 7.35218363665983e-28
40, 0.5, 2.6, 1.9, 12, 326, [1. 3.], 2.0510383535746307e-28
40, 0.5, 2.6, 1.9, 13, 342, [1. 3.], 1.468070144616303e-27
40, 0.5, 2.6, 1.9, 14, 495, [1. 3.], 0.0
40, 0.5, 2.6, 1.9, 15, 305, [1. 3.], 2.4178034542390357e-24
40, 0.5, 2.6, 1.9, 16, 329, [1. 3.], 1.9721522630525295e-29
40, 0.5, 2.6, 1.9, 17, 321, [1. 3.], 2.89676745259212e-24
40, 0.5, 2.6, 1.9, 18, 310, [1. 3.], 2.8343772324590954e-27
40, 0.5, 2.6, 1.9, 19, 329, [1. 3.], 1.7741481758420556e-27
40, 0.5, 2.6, 2.0, 0, 367, [1. 3.], 6.066340361149581e-28
40, 0.5, 2.6, 2.0, 1, 353, [1. 3.], 4.935429367424738e-26
40, 0.5, 2.6, 2.0, 2, 375, [1. 3.], 9.545216953174243e-29
40, 0.5, 2.6, 2.0, 3, 412, [1. 3.], 1.5459307159616168e-26
40, 0.5, 2.6, 2.0, 4, 431, [1. 3.], 1.8372570482597365e-27
40, 0.5, 2.6, 2.0, 5, 399, [1. 3.], 1.9721522630525295e-28
40, 0.5, 2.6, 2.0, 6, 456, [1. 3.], 0.0
40, 0.5, 2.6, 2.0, 7, 421, [1. 3.], 1.5777218104420236e-29
40, 0.5, 2.6, 2.0, 8, 433, [1. 3.], 0.0
40, 0.5, 2.6, 2.0, 9, 574, [1. 3.], 0.0
40, 0.5, 2.6, 2.0, 10, 373, [1. 3.], 6.7053176943786e-29
40, 0.5, 2.6, 2.0, 11, 474, [1. 3.], 0.0
40, 0.5, 2.6, 2.0, 12, 423, [1. 3.], 2.2876966251409342e-28
40, 0.5, 2.6, 2.0, 13, 439, [1. 3.], 7.888609052210118e-30
40, 0.5, 2.6, 2.0, 14, 412, [1. 3.], 4.835717349004802e-28
40, 0.5, 2.6, 2.0, 15, 450, [1. 3.], 0.0
40, 0.5, 2.6, 2.0, 16, 397, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.0, 17, 426, [1. 3.], 7.888609052210118e-30
40, 0.5, 2.6, 2.0, 18, 440, [1. 3.], 5.127595883936577e-29
40, 0.5, 2.6, 2.0, 19, 451, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.1, 0, 606, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 1, 514, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 2, 629, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 3, 495, [1. 3.], 1.5777218104420236e-30
40, 0.5, 2.6, 2.1, 4, 763, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 5, 572, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 6, 537, [1. 3.], 1.8794611066890606e-26
40, 0.5, 2.6, 2.1, 7, 665, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 8, 649, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 9, 528, [1. 3.], 2.942451176474374e-28
40, 0.5, 2.6, 2.1, 10, 518, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 11, 680, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 12, 753, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 13, 798, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 14, 661, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 15, 469, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 16, 542, [1. 3.], 1.063384500237924e-27
40, 0.5, 2.6, 2.1, 17, 669, [1. 3.], 0.0
40, 0.5, 2.6, 2.1, 18, 480, [1. 3.], 2.8398992587956425e-28
40, 0.5, 2.6, 2.1, 19, 503, [1. 3.], 6.310887241768095e-30
40, 0.5, 2.6, 2.2, 0, 840, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 1, 697, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.2, 2, 822, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.2, 3, 939, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 4, 712, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 5, 683, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 6, 812, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 7, 999, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 8, 821, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 9, 986, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 10, 999, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 11, 994, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 12, 831, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 13, 929, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 14, 890, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 15, 748, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.2, 16, 788, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 17, 670, [1. 3.], 0.0
40, 0.5, 2.6, 2.2, 18, 668, [1. 3.], 1.0340396634246075e-24
40, 0.5, 2.6, 2.2, 19, 685, [1. 3.], 1.1473193005534396e-26
40, 0.5, 2.6, 2.3, 0, 999, [1. 3.], 0.0
40, 0.5, 2.6, 2.3, 1, 999, [1. 3.], 6.310887241768095e-30
40, 0.5, 2.6, 2.3, 2, 999, [1. 3.], 0.0
40, 0.5, 2.6, 2.3, 3, 999, [1. 3.], 6.310887241768094e-28
40, 0.5, 2.6, 2.3, 4, 999, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.6, 2.3, 5, 999, [1. 3.], 0.0
40, 0.5, 2.6, 2.3, 6, 999, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.6, 2.3, 7, 999, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.3, 8, 999, [1. 3.], 4.1020767071492614e-29
40, 0.5, 2.6, 2.3, 9, 999, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.3, 10, 999, [1. 3.], 0.0
40, 0.5, 2.6, 2.3, 11, 999, [1. 3.], 0.0
40, 0.5, 2.6, 2.3, 12, 999, [1. 3.], 5.36425415550288e-29
40, 0.5, 2.6, 2.3, 13, 999, [1. 3.], 0.0
40, 0.5, 2.6, 2.3, 14, 999, [1. 3.], 1.33317492982351e-28
40, 0.5, 2.6, 2.3, 15, 999, [1. 3.], 3.1554436208840472e-30
40, 0.5, 2.6, 2.3, 16, 999, [1. 3.], 6.310887241768095e-30
40, 0.5, 2.6, 2.3, 17, 999, [1. 3.], 8.914128228997433e-29
40, 0.5, 2.6, 2.3, 18, 999, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.3, 19, 999, [1. 3.], 7.888609052210118e-31
40, 0.5, 2.6, 2.4, 0, 999, [1. 3.], 9.095566237198266e-28
40, 0.5, 2.6, 2.4, 1, 999, [1. 3.], 2.3438674658971964e-24
40, 0.5, 2.6, 2.4, 2, 999, [1. 3.], 5.765784356260375e-27
40, 0.5, 2.6, 2.4, 3, 999, [1. 3.], 7.310129461802498e-25
40, 0.5, 2.6, 2.4, 4, 999, [1. 3.], 5.1904089335148e-23
40, 0.5, 2.6, 2.4, 5, 999, [1. 3.], 1.9569741969540826e-20
40, 0.5, 2.6, 2.4, 6, 999, [1. 3.], 2.0271027359884148e-24
40, 0.5, 2.6, 2.4, 7, 999, [1. 3.], 1.6795992015596932e-21
40, 0.5, 2.6, 2.4, 8, 999, [1. 3.], 1.3930304215389237e-22
40, 0.5, 2.6, 2.4, 9, 999, [1. 3.], 7.748827956403357e-22
40, 0.5, 2.6, 2.4, 10, 999, [1. 3.], 1.899971490224807e-26
40, 0.5, 2.6, 2.4, 11, 999, [1. 3.], 3.6309634525249366e-24
40, 0.5, 2.6, 2.4, 12, 999, [1. 3.], 9.718829461195283e-25
40, 0.5, 2.6, 2.4, 13, 999, [1. 3.], 1.8085819543549527e-25
40, 0.5, 2.6, 2.4, 14, 999, [1. 3.], 8.152561911097069e-25
40, 0.5, 2.6, 2.4, 15, 999, [1. 3.], 1.968409757034589e-22
40, 0.5, 2.6, 2.4, 16, 999, [1. 3.], 1.0066977444496472e-24
40, 0.5, 2.6, 2.4, 17, 999, [1. 3.], 2.0156393327467142e-22
40, 0.5, 2.6, 2.4, 18, 999, [1. 3.], 1.1543281523603968e-20
40, 0.5, 2.6, 2.4, 19, 999, [1. 3.], 2.0479212462271577e-21
40, 0.5, 2.6, 2.5, 0, 999, [1. 3.], 2.0395539606375083e-20
40, 0.5, 2.6, 2.5, 1, 999, [1. 3.], 3.3933923790321466e-19
40, 0.5, 2.6, 2.5, 2, 999, [1. 3.], 4.1603046744509064e-20
40, 0.5, 2.6, 2.5, 3, 999, [1. 3.], 1.1283512543631321e-17
40, 0.5, 2.6, 2.5, 4, 999, [0.99999999 3.00000001], 2.439425168885615e-16
40, 0.5, 2.6, 2.5, 5, 999, [1. 3.], 5.2766868524305553e-20
40, 0.5, 2.6, 2.5, 6, 999, [1.00000009 2.99999988], 2.4138206419301053e-14
40, 0.5, 2.6, 2.5, 7, 999, [1.00000008 2.99999989], 2.015876726451252e-14
40, 0.5, 2.6, 2.5, 8, 999, [1.00000001 2.99999999], 1.924170014932449e-16
40, 0.5, 2.6, 2.5, 9, 999, [1.00000002 2.99999999], 5.994624942543521e-16
40, 0.5, 2.6, 2.5, 10, 999, [1. 3.], 1.4192822662238933e-17
40, 0.5, 2.6, 2.5, 11, 999, [1.00000005 3.        ], 1.0800649777081854e-14
40, 0.5, 2.6, 2.5, 12, 999, [1.00000002 2.99999998], 8.452395373533436e-16
40, 0.5, 2.6, 2.5, 13, 999, [1.00000002 2.99999998], 8.287713735656718e-16
40, 0.5, 2.6, 2.5, 14, 999, [1.         2.99999999], 1.7220149974620653e-16
40, 0.5, 2.6, 2.5, 15, 999, [1. 3.], 5.292321035427378e-19
40, 0.5, 2.6, 2.5, 16, 999, [1. 3.], 3.801654019753038e-24
40, 0.5, 2.6, 2.5, 17, 999, [1.00000002 2.99999999], 4.876171504647191e-16
40, 0.5, 2.6, 2.5, 18, 999, [1. 3.], 4.319887545522461e-21
40, 0.5, 2.6, 2.5, 19, 999, [1. 3.], 3.2745415843834676e-18
40, 0.5, 2.6, 2.6, 0, 999, [0.99999979 3.00000016], 7.613331470894853e-14
40, 0.5, 2.6, 2.6, 1, 999, [0.99999999 3.00000001], 1.535729797537414e-16
40, 0.5, 2.6, 2.6, 2, 999, [1.00000004 2.99999994], 5.567024665024652e-15
40, 0.5, 2.6, 2.6, 3, 999, [1. 3.], 2.924176882018292e-18
40, 0.5, 2.6, 2.6, 4, 999, [0.99999993 3.0000001 ], 2.014081988255601e-14
40, 0.5, 2.6, 2.6, 5, 999, [1.0000011 2.9999986], 3.5108221199716343e-12
40, 0.5, 2.6, 2.6, 6, 999, [1.00000001 2.99999999], 4.2262513109293406e-16
40, 0.5, 2.6, 2.6, 7, 999, [1.00000088 2.99999922], 1.422891620307649e-12
40, 0.5, 2.6, 2.6, 8, 999, [0.99999956 3.00000061], 6.792880560580284e-13
40, 0.5, 2.6, 2.6, 9, 999, [1.00000236 2.99999768], 1.0969552048885058e-11
40, 0.5, 2.6, 2.6, 10, 999, [1.00000011 2.99999974], 1.671852313753371e-13
40, 0.5, 2.6, 2.6, 11, 999, [0.99999987 3.00000016], 4.744747944147534e-14
40, 0.5, 2.6, 2.6, 12, 999, [1.00000003 2.99999996], 2.3439116165215805e-15
40, 0.5, 2.6, 2.6, 13, 999, [1.00000002 2.99999998], 7.167035569818215e-16
40, 0.5, 2.6, 2.6, 14, 999, [1. 3.], 2.0585912234255787e-22
40, 0.5, 2.6, 2.6, 15, 999, [1.00000001 2.99999999], 1.400091156822596e-16
40, 0.5, 2.6, 2.6, 16, 999, [0.99999986 3.00000018], 5.6461191983968687e-14
40, 0.5, 2.6, 2.6, 17, 999, [1.00000007 2.99999995], 8.753966156723182e-15
40, 0.5, 2.6, 2.6, 18, 999, [1.00000078 2.99999934], 1.1026772891366293e-12
40, 0.5, 2.6, 2.6, 19, 999, [0.99999942 3.00000004], 1.5129885314891151e-12
40, 0.5, 2.6, 2.7, 0, 999, [1.00000028 2.99999934], 1.0869610080021816e-12
40, 0.5, 2.6, 2.7, 1, 999, [1.00002328 2.99998941], 1.2986741668570367e-09
40, 0.5, 2.6, 2.7, 2, 999, [0.99999992 2.99999951], 1.5835461371030125e-12
40, 0.5, 2.6, 2.7, 3, 999, [1.00000018 2.9999994 ], 1.0818639702835136e-12
40, 0.5, 2.6, 2.7, 4, 999, [0.9999965  3.00000105], 3.731882088015411e-11
40, 0.5, 2.6, 2.7, 5, 999, [1.00000376 3.00000323], 2.2003192038100452e-10
40, 0.5, 2.6, 2.7, 6, 999, [1.00001049 2.99999108], 1.9958282931934892e-10
40, 0.5, 2.6, 2.7, 7, 999, [1.00000184 2.99999806], 7.170126986112768e-12
40, 0.5, 2.6, 2.7, 8, 999, [0.99999447 3.00000661], 7.89851012156744e-11
40, 0.5, 2.6, 2.7, 9, 999, [1.00000904 2.99999542], 1.823581913849211e-10
40, 0.5, 2.6, 2.7, 10, 999, [0.99999925 3.00000059], 1.0239374898225076e-12
40, 0.5, 2.6, 2.7, 11, 999, [1.00000059 3.00000128], 1.6084592488729983e-11
40, 0.5, 2.6, 2.7, 12, 999, [0.9999995  3.00000018], 6.998007028830379e-13
40, 0.5, 2.6, 2.7, 13, 999, [0.99999394 3.00001781], 9.068033482923785e-10
40, 0.5, 2.6, 2.7, 14, 999, [1.00000087 3.00001478], 1.1982669630550956e-09
40, 0.5, 2.6, 2.7, 15, 999, [0.99999984 2.99999963], 1.2740337806253206e-12
40, 0.5, 2.6, 2.7, 16, 999, [1.00000045 3.00000083], 7.39833322938193e-12
40, 0.5, 2.6, 2.7, 17, 999, [0.99999977 2.99999981], 8.09886874936637e-13
40, 0.5, 2.6, 2.7, 18, 999, [1.00000105 2.99999859], 3.62538377091529e-12
40, 0.5, 2.6, 2.7, 19, 999, [1.00000007 2.99999995], 9.455056497889673e-15
40, 0.5, 2.6, 2.8, 0, 999, [1.00008406 2.999887  ], 2.318562766314328e-08
40, 0.5, 2.6, 2.8, 1, 999, [1.00000179 2.99999806], 7.069344708892806e-12
40, 0.5, 2.6, 2.8, 2, 999, [1.00000136 2.99999929], 4.079227943414539e-12
40, 0.5, 2.6, 2.8, 3, 999, [1.00000097 2.99999875], 2.8070208494914854e-12
40, 0.5, 2.6, 2.8, 4, 999, [0.99997573 2.99999285], 4.58738917120023e-09
40, 0.5, 2.6, 2.8, 5, 999, [0.99999572 3.00002278], 1.9058751321323054e-09
40, 0.5, 2.6, 2.8, 6, 999, [1.00003478 2.99997574], 2.2415179801820054e-09
40, 0.5, 2.6, 2.8, 7, 999, [0.99999976 2.99999895], 7.804362245684073e-12
40, 0.5, 2.6, 2.8, 8, 999, [1.00001061 2.99994941], 9.064834711459744e-09
40, 0.5, 2.6, 2.8, 9, 999, [1.00000054 2.99999759], 2.0215516771375466e-11
40, 0.5, 2.6, 2.8, 10, 999, [0.99999234 3.00001553], 5.474749032688716e-10
40, 0.5, 2.6, 2.8, 11, 999, [0.99997738 3.00001748], 9.22630461811342e-10
40, 0.5, 2.6, 2.8, 12, 999, [1.00000081 2.99999953], 1.3612431084039827e-12
40, 0.5, 2.6, 2.8, 13, 999, [1.00002949 2.99995332], 4.230207199668868e-09
40, 0.5, 2.6, 2.8, 14, 999, [0.99999409 2.99999529], 5.079491043281572e-10
40, 0.5, 2.6, 2.8, 15, 999, [0.99999512 3.00000402], 4.2873342927925136e-11
40, 0.5, 2.6, 2.8, 16, 999, [1.00001124 2.99998926], 2.427233765548995e-10
40, 0.5, 2.6, 2.8, 17, 999, [1.00001938 2.99997197], 1.4604157620617495e-09
40, 0.5, 2.6, 2.8, 18, 999, [0.99998121 3.00002682], 1.3297240797389857e-09
40, 0.5, 2.6, 2.8, 19, 999, [0.99999867 3.00000057], 4.391423767738872e-12
40, 0.5, 2.6, 2.9, 0, 999, [1.00000982 2.99999454], 2.0206376350970997e-10
40, 0.5, 2.6, 2.9, 1, 999, [1.00020177 2.99984998], 7.392867688229816e-08
40, 0.5, 2.6, 2.9, 2, 999, [0.99995    3.00005241], 5.270990758372486e-09
40, 0.5, 2.6, 2.9, 3, 999, [1.00006072 3.00000581], 2.1423498589432483e-08
40, 0.5, 2.6, 2.9, 4, 999, [0.99998027 2.99999414], 3.0435056400316177e-09
40, 0.5, 2.6, 2.9, 5, 999, [1.00011782 2.99980841], 7.235636405862105e-08
40, 0.5, 2.6, 2.9, 6, 999, [1.00006585 2.99991436], 1.3236546079570337e-08
40, 0.5, 2.6, 2.9, 7, 999, [1.00011098 2.99990826], 2.2212592625032882e-08
40, 0.5, 2.6, 2.9, 8, 999, [0.99999772 3.00001062], 3.9632601201394923e-10
40, 0.5, 2.6, 2.9, 9, 999, [0.99997818 3.0000032 ], 1.8734637780623552e-09
40, 0.5, 2.6, 2.9, 10, 999, [0.99989512 3.0000989 ], 2.0924154204253027e-08
40, 0.5, 2.6, 2.9, 11, 999, [1.00014226 2.99983502], 4.951942463854346e-08
40, 0.5, 2.6, 2.9, 12, 999, [1.00001188 3.00004216], 1.3600659588392748e-08
40, 0.5, 2.6, 2.9, 13, 999, [1.00020085 2.99982323], 7.390888525419645e-08
40, 0.5, 2.6, 2.9, 14, 999, [0.99993101 3.00007694], 1.0932290297210634e-08
40, 0.5, 2.6, 2.9, 15, 999, [0.99997581 3.00000088], 2.7604402269123263e-09
40, 0.5, 2.6, 2.9, 16, 999, [0.99978259 3.00007689], 1.3216386667132952e-07
40, 0.5, 2.6, 2.9, 17, 999, [1.00006866 2.99993274], 9.246641262846582e-09
40, 0.5, 2.6, 2.9, 18, 999, [1.00015991 2.99987142], 4.603160377382393e-08
40, 0.5, 2.6, 2.9, 19, 999, [1.00003312 2.99996343], 2.481507214967339e-09
40, 0.5, 2.6, 3.0, 0, 999, [1.00002613 2.99995987], 3.077186314626292e-09
40, 0.5, 2.6, 3.0, 1, 999, [0.99992322 3.00008013], 1.2361044452774073e-08
40, 0.5, 2.6, 3.0, 2, 999, [0.99995659 3.00011376], 3.4627239877045683e-08
40, 0.5, 2.6, 3.0, 3, 999, [0.99999383 2.99999982], 1.9934395019011717e-10
40, 0.5, 2.6, 3.0, 4, 999, [1.00013459 2.9998805 ], 3.330391384947372e-08
40, 0.5, 2.6, 3.0, 5, 999, [1.00001268 2.99991961], 2.4966389753399693e-08
40, 0.5, 2.6, 3.0, 6, 999, [0.9998853  2.99999641], 6.91378728856527e-08
40, 0.5, 2.6, 3.0, 7, 999, [1.00002719 2.99994847], 5.763857519455868e-09
40, 0.5, 2.6, 3.0, 8, 999, [1.00006204 2.99998496], 1.2909717257874003e-08
40, 0.5, 2.6, 3.0, 9, 999, [1.00000835 2.99996902], 3.0770951553054642e-09
40, 0.5, 2.6, 3.0, 10, 999, [0.99997386 3.00004344], 3.767315345118747e-09
40, 0.5, 2.6, 3.0, 11, 999, [0.99994609 2.9999578 ], 4.1634488551534384e-08
40, 0.5, 2.6, 3.0, 12, 999, [1.00003539 2.99999199], 4.316115838113384e-09
40, 0.5, 2.6, 3.0, 13, 999, [1.00008881 2.99996003], 1.9028449767628003e-08
40, 0.5, 2.6, 3.0, 14, 999, [1.00013542 2.99983122], 5.127510695294415e-08
40, 0.5, 2.6, 3.0, 15, 999, [0.99998142 3.00000167], 1.4913929691132239e-09
40, 0.5, 2.6, 3.0, 16, 999, [1.00001158 2.99998654], 3.295904273250006e-10
40, 0.5, 2.6, 3.0, 17, 999, [0.99995048 3.00013721], 5.203481350686566e-08
40, 0.5, 2.6, 3.0, 18, 999, [1.00003331 2.99999424], 4.178487983772562e-09
40, 0.5, 2.6, 3.0, 19, 999, [1.0000554 2.9999372], 7.232663246438306e-09
40, 0.5, 2.6, 3.1, 0, 999, [0.99990421 3.00046392], 7.664697479685181e-07
40, 0.5, 2.6, 3.1, 1, 999, [0.99980073 3.00015852], 7.148151537134673e-08
40, 0.5, 2.6, 3.1, 2, 999, [1.00006423 3.0000072 ], 2.458751314671718e-08
40, 0.5, 2.6, 3.1, 3, 999, [0.99991583 3.00002163], 2.319684928196819e-08
40, 0.5, 2.6, 3.1, 4, 999, [1.00055164 2.99973937], 7.110017401246541e-07
40, 0.5, 2.6, 3.1, 5, 999, [0.99998257 2.99995241], 1.9478875157915924e-08
40, 0.5, 2.6, 3.1, 6, 999, [0.9999266 3.0000772], 1.1405264692495563e-08
40, 0.5, 2.6, 3.1, 7, 999, [0.99988995 3.0000632 ], 2.4884553100880285e-08
40, 0.5, 2.6, 3.1, 8, 999, [0.99980782 3.00031704], 1.9981576625319947e-07
40, 0.5, 2.6, 3.1, 9, 999, [0.99957965 3.00058118], 6.179302333616881e-07
40, 0.5, 2.6, 3.1, 10, 999, [1.00008105 3.00021932], 4.155711246291385e-07
40, 0.5, 2.6, 3.1, 11, 999, [0.99954829 3.00020745], 4.857222017805896e-07
40, 0.5, 2.6, 3.1, 12, 999, [0.9993058  3.00044211], 9.315708679025175e-07
40, 0.5, 2.6, 3.1, 13, 999, [1.00013013 2.99985885], 3.7342354114819066e-08
40, 0.5, 2.6, 3.1, 14, 999, [1.00029257 2.99959008], 3.087083291229889e-07
40, 0.5, 2.6, 3.1, 15, 999, [0.9997928  2.99999011], 2.3154945715824833e-07
40, 0.5, 2.6, 3.1, 16, 999, [0.99987878 3.00016767], 5.144085798246677e-08
40, 0.5, 2.6, 3.1, 17, 999, [0.99996837 3.00001329], 2.5229090249339385e-09
40, 0.5, 2.6, 3.1, 18, 999, [0.9999904  3.00000763], 1.658792254066573e-10
40, 0.5, 2.6, 3.1, 19, 999, [1.00046947 2.99962306], 3.9673221495768104e-07
40, 0.5, 2.6, 3.2, 0, 999, [1.00018149 2.99980953], 6.954005116315535e-08
40, 0.5, 2.6, 3.2, 1, 999, [0.99998908 2.99977427], 2.7507776102250337e-07
40, 0.5, 2.6, 3.2, 2, 999, [0.99977513 3.00008064], 1.402812210856678e-07
40, 0.5, 2.6, 3.2, 3, 999, [0.99975179 3.00028358], 1.470259258681831e-07
40, 0.5, 2.6, 3.2, 4, 999, [1.00013971 2.99991231], 3.803159361736847e-08
40, 0.5, 2.6, 3.2, 5, 999, [1.00018566 2.99956781], 4.6435689547901023e-07
40, 0.5, 2.6, 3.2, 6, 999, [1.00026304 2.99995992], 2.6963539969510886e-07
40, 0.5, 2.6, 3.2, 7, 999, [1.00011723 2.99984842], 4.143773985469119e-08
40, 0.5, 2.6, 3.2, 8, 999, [1.00022624 2.99978767], 9.704184880462262e-08
40, 0.5, 2.6, 3.2, 9, 999, [0.99980832 3.0001608 ], 6.641351093348748e-08
40, 0.5, 2.6, 3.2, 10, 999, [1.00063682 2.99969936], 9.480171225729736e-07
40, 0.5, 2.6, 3.2, 11, 999, [0.99965711 3.00035254], 2.42229354850842e-07
40, 0.5, 2.6, 3.2, 12, 999, [1.00004325 3.00000892], 1.283851990553036e-08
40, 0.5, 2.6, 3.2, 13, 999, [1.00070477 2.99931653], 9.656451099252282e-07
40, 0.5, 2.6, 3.2, 14, 999, [0.99926674 3.00038055], 1.1801352689481032e-06
